item_name,brand,price,seller_score,savings,has_units_sold,units_sold,watching
New Tudor Heritage Black Bay Mens Watch 79230R0002,Tudor,2780.0,4703,17,FALSE,0,3
Longines Heritage Automatic Mens Watch L27674532,Longines,1143.99,8671,36,FALSE,0,33
Breitling Skyracer Raven Automatic Mens Stainless Steel Watch A2736434G615,Breitling,3220.0,8671,36,FALSE,0,33
Rolex Mens Day Date President 18K Gold w White MOP Diamond Dial Quickset 18038,Rolex,10899.0,464,0,FALSE,0,14
 1960s OMEGA Seamaster DeVille 18K Gold Swiss Automatic 563 Movement,Omega,1899.99,1843,0,FALSE,0,5
New Rolex Datejust 2 116300 41mm Silver Dial Mens Watch,Rolex,6450.0,1843,0,FALSE,0,5
Invicta Reserve 10489 Swiss Made Subaqua LE Chronograph Tachymeter Mens Watch,Invicta,1099.99,12529,0,FALSE,0,8
Rolex Datejust 16220 Stainless Steel Blue Dial Date Stainless Automatic Mens ,Rolex,3695.0,12529,0,FALSE,0,8
ROLEX DATEJUST 16013 18K YELLOW GOLD & STAINLESS STEEL 36MM CHAMPAGNE DIAL  ,Rolex,3595.0,1052,0,FALSE,0,4
Mens Diamond Rolex Watch Round Cut G Color Datejust Steel 116234,Diamond Rolex,6200.0,1052,0,FALSE,0,4
Rado DStar Chronograph Mens Automatic Watch R15556155,Rado,1713.4,38918,48,FALSE,0,22
New IWC Portofino Chronograph Mens Watch IW391008,IWC,4245.0,4703,24,TRUE,3,48
2016 BRAND NEW ROLEX 116233 DATEJUST 18K YELLOW GOLD & STAINLESS BOX & PAPERS ,Rolex,8850.0,247,0,FALSE,0,1
Rolex mens Green diamond Dial & Diamond  Bezel 36mm Date just automatic watch,Rolex,3999.0,2008,0,FALSE,0,43
Breitling Chronospace A7836534G705 Quartz 48mm Steel Mens Rubber Strap Watch,Breitling,2950.0,2002,0,FALSE,0,6
Mens Rolex 18K Steel Datejust Oyster Two Tone 36MM Red Dial Diamond Watch 35Ct,Rolex,4999.99,17519,0,FALSE,0,17
2017  ROLEX DAYTONA 18K YELLOW GOLD BLACK DIAL 40MM WRIST WATCH W BOX,Rolex,24900.0,482,0,FALSE,0,7
New Seiko Astron Solar GPS Leather Strap Mens Watch SSE025,Seiko,1261.98,811,0,TRUE,1,19
New Longines Conquest Black Dial Chronograph Steel Mens Watch L38004566,Longines,1048.95,127,0,FALSE,0,3
New Longines Conquest GMT Automatic Blue Dial Mens Steel Watch L36874996 ,Longines,1154.25,127,0,FALSE,0,8
Roger Dubuis RARE VERSION Easy Diver 18k Gold SS Mens Automatic Watch ,Roger Dubuis,6385.0,82735,0,FALSE,0,20
Mens Rolex President DayDate 18k Gold NonQuick 1803 Year 1972,Rolex,8399.95,82735,0,FALSE,0,20
New Tudor Heritage Black Bay Mens Watch 79230R0002,Tudor,2780.0,4703,17,FALSE,0,3
Longines Heritage Automatic Mens Watch L27674532,Longines,1143.99,8671,36,FALSE,0,33
Breitling Skyracer Raven Automatic Mens Stainless Steel Watch A2736434G615,Breitling,3220.0,8671,36,FALSE,0,33
Rolex Mens Day Date President 18K Gold w White MOP Diamond Dial Quickset 18038,Rolex,10899.0,464,0,FALSE,0,14
 1960s OMEGA Seamaster DeVille 18K Gold Swiss Automatic 563 Movement,Omega,1899.99,1843,0,FALSE,0,5
New Rolex Datejust 2 116300 41mm Silver Dial Mens Watch,Rolex,6450.0,1843,0,FALSE,0,5
Invicta Reserve 10489 Swiss Made Subaqua LE Chronograph Tachymeter Mens Watch,Invicta,1099.99,12529,0,FALSE,0,8
Rolex Datejust 16220 Stainless Steel Blue Dial Date Stainless Automatic Mens ,Rolex,3695.0,12529,0,FALSE,0,8
ROLEX DATEJUST 16013 18K YELLOW GOLD & STAINLESS STEEL 36MM CHAMPAGNE DIAL  ,Rolex,3595.0,1052,0,FALSE,0,4
Rado DStar Chronograph Mens Automatic Watch R15556155,Rado,1713.4,38918,48,FALSE,0,22
New IWC Portofino Chronograph Mens Watch IW391008,IWC,4245.0,4703,24,TRUE,3,48
2016 BRAND NEW ROLEX 116233 DATEJUST 18K YELLOW GOLD & STAINLESS BOX & PAPERS ,Rolex,8850.0,247,0,FALSE,0,1
Rolex mens Green diamond Dial & Diamond  Bezel 36mm Date just automatic watch,Rolex,3999.0,2008,0,FALSE,0,43
Breitling Chronospace A7836534G705 Quartz 48mm Steel Mens Rubber Strap Watch,Breitling,2950.0,2002,0,FALSE,0,6
Mens Rolex 18K Steel Datejust Oyster Two Tone 36MM Red Dial Diamond Watch 35Ct,Rolex,4999.99,17519,0,FALSE,0,17
2017  ROLEX DAYTONA 18K YELLOW GOLD BLACK DIAL 40MM WRIST WATCH W BOX,Rolex,24900.0,482,0,FALSE,0,7
New Seiko Astron Solar GPS Leather Strap Mens Watch SSE025,Seiko,1261.98,811,0,TRUE,1,19
New Longines Conquest Black Dial Chronograph Steel Mens Watch L38004566,Longines,1048.95,127,0,FALSE,0,3
New Longines Conquest GMT Automatic Blue Dial Mens Steel Watch L36874996 ,Longines,1154.25,127,0,FALSE,0,8
Roger Dubuis RARE VERSION Easy Diver 18k Gold SS Mens Automatic Watch ,Roger Dubuis,6385.0,82735,0,FALSE,0,20
Mens Rolex President DayDate 18k Gold NonQuick 1803 Year 1972,Rolex,8399.95,82735,0,FALSE,0,20
Rolex Datejust Mens TwoTone Stainless Steel & 18K Yellow Gold Champagne 16013,Rolex,3099.98,82735,0,FALSE,0,20
MENS ROLEX DATEJUST STAINLESS STEEL WHITE ROMAN NUMERALS 116234 BOX+PAPERS,Rolex,5190.0,396,0,FALSE,0,31
New Tudor Heritage Black Bay Mens Watch 79230DK0005,Tudor,3810.0,4703,16,FALSE,0,13
Rolex  AirKing 1400 Wrist Watch for Men with Box and Papers,Rolex,2599.0,162,0,FALSE,0,5
Jaeger LeCoultre Mens Automatic Elliptical Watch with Original Strap and Buckle,Jaeger-LeCoultre,1795.0,470,0,FALSE,0,10
Mens Cartier Must 21 Chronoscaph Ref 2424 Chronograph Date Quartz 38MM Watch,Cartier,1695.0,1761,0,FALSE,0,3
MOVADO 19038 CHRONOGRAPH STAINLESS STEEL CIRCA 1950S ORIGINAL DIAL BUY NOW!!,Movado,2975.0,1997,0,FALSE,0,3
Omega Seamaster Ploprof 1200M Auto Date Steel Mens Watch 2243255210,Omega,5850.0,550,0,FALSE,0,4
MINT Rolex DateJust 36mm 16030 Stainless Steel Silver Stick Jubilee Watch 16220,Rolex,2743.72,2668,0,FALSE,0,20
1965 Rolex Datejust 1601 Vintage Stainless w 18K White Gold Fluted Bezel 36mm ,Rolex,2895.0,1393,0,FALSE,0,2
New Tag Heuer Link Quartz Mens Watch WAT1110BA0950,Tag Heuer,1580.0,4703,32,FALSE,0,5
IWC Ingeneur Automatic Mission Earth Ref 3236 46mm Stainless Steel Mens Watch,IWC,4999.0,4703,32,FALSE,0,5
Rolex Men 35mm twotone yachtmaster 168623 watch,Rolex,5500.0,87,0,FALSE,0,17
Tiffany & Co Atlas Chronograph Date Automatic Stainless Steel 42mm Watch,Tiffany & Co.,2075.23,87,0,FALSE,0,17
NEW TAG Heuer Aquaracer Mens Automatic Watch  WAY2113BA0928,TAG Heuer,1413.98,87,0,FALSE,0,17
AUTHENTIC TAG Heuer Carrera CV2014LV4757 Stainless Steel Automatic Mens Watch,TAG Heuer,1499.0,275,0,FALSE,0,34
Corum XL Bubble Steel Quartz Chronograph Stainless Steel Mens ,Corum,1699.01,176,0,FALSE,0,5
Longines Heritage Military Black Dial Automatic Mens Watch L28324533,Longines,1519.99,176,0,FALSE,0,5
Nomos Glashutte World Timer Automatic Stainless Steel Blue Dial 40MM Watch 807,NOMOS,4489.0,176,0,FALSE,0,5
Rolex Datejust 36 Oyster Roman White Dial Automatic Men Watch 116233 New in Box,Rolex,8380.0,176,0,FALSE,0,5
Raymond Weil Don Giovanni Automatic Black Dial 18K Rose Gold Mens Watch 14885,Raymond Weil,3999.0,11562,0,FALSE,0,8
Rolex GMTMaster 16753 Black Dial 18K GoldSteel Jubilee Automatic Mens Watch,Rolex,5995.0,11562,0,FALSE,0,8
 PreOwned Montblanc  Automatic Chronograph Watch Steel Bracelet Swiss 7034,Montblanc,1700.0,729,0,FALSE,0,15
Omega Seamaster Automatic Chronograph Black Dial Stainless Steel Mens Watch,Omega,3871.99,729,0,FALSE,0,15
Mido Multifort Chronograph Automatic Silver Dial Black Leather Mens Watch,Mido,1143.99,729,0,FALSE,0,15
Rolex Date 15037 White Dial 14K Yellow Gold Diamond Bezel Automatic Mens Watch,Rolex,6975.0,729,0,FALSE,0,15
ORIS ProDiver Chronograph Black Dial Titanium Mens Watch 774 7683 7154,Oris,4650.0,679,0,FALSE,0,11
Rado DStar 200 Mens Automatic Swiss Gold Watch R15961162,Rado,1249.0,9511,0,FALSE,0,2
IWC Pilot Steel Automatic 43mm Midnight Blue Dial Chronograph Watch IW377714 NEW,IWC,4450.0,535,0,FALSE,0,24
Mens Rolex Diamond Watch DateJust 36mm Stainless Steel Oyster Silver Dial 2 CT,Rolex,3895.0,535,0,FALSE,0,24
"Mens Omega ""Speedmaster  32156 Chronograph"" Watch  DayDateMonth  Automatic ",Omega,2600.0,753,0,FALSE,0,3
Rolex Mens 18K Yellow Gold DayDate President  Silver Dial  Black Strap ,Rolex,5850.0,772,0,FALSE,0,3
Dubey & Schaldenbrand Solid 18k Rose Gold Aerodyn Mens Watch w Boxes,Dubey & Schaldenbrand,3995.0,470,0,FALSE,0,7
Tag Heuer DayDate CV2A10FC6235 Wrist Watch for Men,Heuer,2499.0,209,0,FALSE,0,3
Authentic OMEGA Seamaster Professional 225580 Automatic Mens watch Full Set,OMEGA,2150.0,209,0,FALSE,0,3
Lucien Piccard 14kt Gold Chronograph Mens Swiss Watch Leather Strap LP04731,Lucien Piccard,1349.0,209,0,FALSE,0,3
Omega Mens Constellation Watch Quartz 18K Yellow Gold 121230 Brand new in Box,Omega,3350.0,368,0,FALSE,0,1
MOVADO SAPPHIRE 0606093 THIN Mirror Dial Stainless Steel Bracelet Mens Watch,Movado,1100.0,865,0,FALSE,0,3
Movado 0606875 Mens Black Dial Automatic Black Leather Band Watch,Movado,1194.98,66603,0,TRUE,1,10
Rolex Cosmograph Daytona Yellow Gold & Steel White Dial 116523  WATCH CHEST,Rolex,10700.0,518,0,FALSE,0,17
MINT Mens Rolex GMTMaster II 16710 Black 40mm Stainless Steel Date Watch SEL,Rolex,5993.95,2668,0,FALSE,0,26
Rolex DATEJUST II 116300 Mens Stainless Steel Blue Stick Dial Smooth Bezel 41MM,Rolex,5700.0,2668,0,FALSE,0,26
Cartier Roadster Chronograph XL Stainless Steel Automatic Watch W62020X6,Cartier,4295.0,2835,0,FALSE,0,14
Baume&Mercier Riviera 65541 Chronograph Black Rubber Automatic Mens Watch,Baume & Mercier,1650.0,2835,0,FALSE,0,14
Rolex Datejust II 116300 41mm Blue Roman Dial Stainless  2017 Brand NEW!,Rolex,6389.99,3546,0,FALSE,0,5
Luminox Sea A1511 Deep Dive Automatic 1500 Series Mens Black Rubber Watch New,Luminox,1129.0,3546,0,FALSE,0,5
Rolex Gents Gold Date  1503  Champagne Dial with Diamonds  Red Leather Band,Rolex,2500.0,72,0,FALSE,0,3
Rado Rado True Chronograph Mens Quartz Watch R27814172,Rado,1134.0,38918,46,TRUE,2,10
Concord C1 Big Date Mens Automatic Watch 0320044,Concord,3995.0,479,0,FALSE,0,3
Mens Rolex Submariner Stainless Steel Watch Black Dial & Bezel Date Sub 16610,Rolex,5759.98,2391,0,FALSE,0,2
Omega Seamaster Swiss Automatic Chronometer Blue Wave Dial Watch,Omega,1595.0,97,0,FALSE,0,2
New Longines Master Mens Watch L27934786,Longines,1500.0,4703,30,FALSE,0,2
Mens $4000 Tag Heuer Aquaracer Diver Watch Black Diamond Dial Box & Papers,TAG Heuer,1285.0,339,0,FALSE,0,3
"Rolex Explorer 114270 Steel Caliber 3130 ""K"" 2001 Automatic Black Watch ",Rolex,4150.0,1008,0,FALSE,0,20
MENS ROLEX SUBMARINER DATE 18K YELLOW GOLD & SS WATCH WHITE DIAMOND BLACK 16613,Rolex,7250.0,68,0,FALSE,0,10
TAG HEUER LINK STAINLESS STEEL BLACK DIAMOND DIAL & DIAMOND BEZEL WT111P WATCH,TAG HEUER,1750.0,68,0,FALSE,0,10
ChronoSwiss Opus CH 7523 Automatic Skeleton Stainless Steel Mens Wrist Watch,Chronoswiss,6900.0,92,0,FALSE,0,2
TAG Heuer Aquaracer Chronograph 43MM Blue Dial SS Men Watch CAY111BBA0927 New ,TAG Heuer,1660.0,92,0,FALSE,0,2
Fendi Mens Fendimatic Silver Dial Stainless Steel Automatic Watch F201016000,Fendi,1287.0,92,0,FALSE,0,2
Bvlgari Aluminum Diagono Chronograph Automatic Rubber Strap Mens Watch,Bulgari,1250.0,150,0,FALSE,0,4
Rolex Stainless Steel Midsize Datejust 68240 MOP Diamond Dial & Bezel Quickset,Rolex,4300.0,1121,0,FALSE,0,9
Tissot Mens T Lord Leather Strap Chronograph Automatic Watch T0595271605800,Tissot,1165.0,1121,0,FALSE,0,9
Tag Heuer Aquaracer Black Dial Automatic Mens Watch CAY218AFC6361  New in Box!,Tag Heuer,2600.0,179,0,FALSE,0,0
MINT Mens Rolex GMTMaster II 16710 Black 40mm Stainless Steel Date Watch SEL,Rolex,5993.95,2668,0,FALSE,0,26
Rolex DATEJUST II 116300 Mens Stainless Steel Blue Stick Dial Smooth Bezel 41MM,Rolex,5700.0,2668,0,FALSE,0,26
Cartier Roadster Chronograph XL Stainless Steel Automatic Watch W62020X6,Cartier,4295.0,2835,0,FALSE,0,14
Baume&Mercier Riviera 65541 Chronograph Black Rubber Automatic Mens Watch,Baume & Mercier,1650.0,2835,0,FALSE,0,14
Rolex Datejust II 116300 41mm Blue Roman Dial Stainless  2017 Brand NEW!,Rolex,6389.99,3546,0,FALSE,0,5
Luminox Sea A1511 Deep Dive Automatic 1500 Series Mens Black Rubber Watch New,Luminox,1129.0,3546,0,FALSE,0,5
Rolex Gents Gold Date  1503  Champagne Dial with Diamonds  Red Leather Band,Rolex,2500.0,72,0,FALSE,0,3
Rado Rado True Chronograph Mens Quartz Watch R27814172,Rado,1134.0,38918,46,TRUE,2,10
Concord C1 Big Date Mens Automatic Watch 0320044,Concord,3995.0,479,0,FALSE,0,3
Mens Rolex Submariner Stainless Steel Watch Black Dial & Bezel Date Sub 16610,Rolex,5759.98,2391,0,FALSE,0,2
Omega Seamaster Swiss Automatic Chronometer Blue Wave Dial Watch,Omega,1595.0,97,0,FALSE,0,2
TAG HEUER MENS 42MM STEEL BRACELET & CASE SWISS QUARTZ WATCH CAU1115BA0858,TAG Heuer,1631.7,97,0,FALSE,0,2
New Longines Master Mens Watch L27934786,Longines,1500.0,4703,30,FALSE,0,2
Mens $4000 Tag Heuer Aquaracer Diver Watch Black Diamond Dial Box & Papers,TAG Heuer,1285.0,339,0,FALSE,0,3
"Rolex Explorer 114270 Steel Caliber 3130 ""K"" 2001 Automatic Black Watch ",Rolex,4150.0,1008,0,FALSE,0,20
MENS ROLEX SUBMARINER DATE 18K YELLOW GOLD & SS WATCH WHITE DIAMOND BLACK 16613,Rolex,7250.0,68,0,FALSE,0,10
TAG HEUER LINK STAINLESS STEEL BLACK DIAMOND DIAL & DIAMOND BEZEL WT111P WATCH,TAG HEUER,1750.0,68,0,FALSE,0,10
ChronoSwiss Opus CH 7523 Automatic Skeleton Stainless Steel Mens Wrist Watch,Chronoswiss,6900.0,92,0,FALSE,0,2
Bvlgari Aluminum Diagono Chronograph Automatic Rubber Strap Mens Watch,Bulgari,1250.0,150,0,FALSE,0,4
Rolex Stainless Steel Midsize Datejust 68240 MOP Diamond Dial & Bezel Quickset,Rolex,4300.0,1121,0,FALSE,0,9
Tissot Mens T Lord Leather Strap Chronograph Automatic Watch T0595271605800,Tissot,1165.0,1121,0,FALSE,0,9
Tag Heuer Aquaracer Black Dial Automatic Mens Watch CAY218AFC6361  New in Box!,Tag Heuer,2600.0,179,0,FALSE,0,0
Longines Conquest Classic Automatic Black Dial Stainless Mens Watch L27864566,Longines,1905.99,8671,39,FALSE,0,4
MENS ROLEX DATEJUST 18k WHITE GOLD SS QUICKSET ROMAN DIAL 1 YEAR WARRANTY ,Rolex,3399.0,261,0,FALSE,0,1
Mens TAG Heuer Carrera Automatic CAR2A10BA0799 Chronograph Watch w Box,Heuer,2995.0,7039,0,FALSE,0,5
Longines Heritage Retrograde White Dial Automatic Mens Watch L47974712,Longines,3089.99,7039,0,FALSE,0,5
Davidoff Velero Chronograph Mens Automatic Watch Stainless Steel Bracelet 45mm,Davidoff,1999.0,278,0,FALSE,0,1
MENS ROLEX DATEJUST STAINLESS STEEL SMOOTH BEZEL SILVER DIAL OYSTER BAND 116200,Rolex,4999.99,199,0,FALSE,0,1
WAR211BBA0782 TAG HEUER CARRERA CALIBRE 5 MENS WATCH WHITE DIAL STAINLESS STEEL,Tag Heuer,1554.0,2700,0,FALSE,0,1
New Mens Rolex Datejust 2 II Silver Dial Genuine Diamond Watch 4 Ct,Rolex,11499.99,17519,53,TRUE,1,27
MENS ROLEX YACHTMASTER SOLID 18K YELLOW GOLD BLUE DIAL 16628B 40MM,Rolex,15249.99,199,0,FALSE,0,3
Festina Mens 18K Gold Bracelet White Dial Swiss Quartz Dress Watch,Festina,4964.0,199,0,FALSE,0,3
TAG HEUER  AQUARACER QUARTZ CHRONOGRAPH CAN1010 MENS WATCH DIVER 300M,TAG HEUER,1075.0,199,0,FALSE,0,3
Tag Heuer Aquaracer Black Dial Stainless Steel Mens Watch WAY101BBA0746,Tag Heuer,1274.99,199,0,FALSE,0,3
MENS VINTAGE 1969 ROLEX DAYDATE PRESIDENT 18K GOLD WIDE BOY PIE PAN DIAL 1803,Rolex,8999.99,199,0,FALSE,0,19
TAG HEUER CT11110 MENS LINK CHRONOGRAPH BLACK FACE WATCH,TAG Heuer,1200.0,533,0,FALSE,0,11
New Mens Rolex Datejust 41mm 126303  Unworn with Box and Papers 18k GoldSteel,Rolex,10583.5,533,0,FALSE,0,11
Vintage LeCoultre 14k yellow solid gold mens watch circa 1955,Jaeger-LeCoultre,1599.0,384,0,FALSE,0,15
Vintage 1937 Authentic Rolex Chronograph Reference 2508 Original Dial men Watch,Rolex,19999.0,384,0,FALSE,0,15
"Mens Omega ""Speedmaster  32156 Chronograph"" Watch  DayDateMonth  Automatic ",Omega,2600.0,753,0,FALSE,0,3
Rolex Mens 18K Yellow Gold DayDate President  Silver Dial  Black Strap ,Rolex,5850.0,772,0,FALSE,0,3
Dubey & Schaldenbrand Solid 18k Rose Gold Aerodyn Mens Watch w Boxes,Dubey & Schaldenbrand,3995.0,470,0,FALSE,0,7
Tudor Heritage Ranger 41mm Steel Mens Watch 7991095760,Tudor,2320.0,247,0,FALSE,0,6
Tag Heuer DayDate CV2A10FC6235 Wrist Watch for Men,Heuer,2499.0,209,0,FALSE,0,3
Authentic OMEGA Seamaster Professional 225580 Automatic Mens watch Full Set,OMEGA,2150.0,209,0,FALSE,0,3
Lucien Piccard 14kt Gold Chronograph Mens Swiss Watch Leather Strap LP04731,Lucien Piccard,1349.0,209,0,FALSE,0,3
Omega Mens Constellation Watch Quartz 18K Yellow Gold 121230 Brand new in Box,Omega,3350.0,368,0,FALSE,0,1
Rolex Cosmograph Daytona Yellow Gold & Steel White Dial 116523  WATCH CHEST,Rolex,10700.0,518,0,FALSE,0,17
MINT Mens Rolex GMTMaster II 16710 Black 40mm Stainless Steel Date Watch SEL,Rolex,5993.95,2668,0,FALSE,0,26
Rolex DATEJUST II 116300 Mens Stainless Steel Blue Stick Dial Smooth Bezel 41MM,Rolex,5700.0,2668,0,FALSE,0,26
Cartier Roadster Chronograph XL Stainless Steel Automatic Watch W62020X6,Cartier,4295.0,2835,0,FALSE,0,14
Baume&Mercier Riviera 65541 Chronograph Black Rubber Automatic Mens Watch,Baume & Mercier,1650.0,2835,0,FALSE,0,14
Rolex Datejust II 116300 41mm Blue Roman Dial Stainless  2017 Brand NEW!,Rolex,6389.99,3546,0,FALSE,0,5
Luminox Sea A1511 Deep Dive Automatic 1500 Series Mens Black Rubber Watch New,Luminox,1129.0,3546,0,FALSE,0,5
Anonimo Mens Sailor Swiss Automatic Blue Leather Strap Watch AM200001005A01,Anonimo,1349.0,3546,0,FALSE,0,5
Rolex Gents Gold Date  1503  Champagne Dial with Diamonds  Red Leather Band,Rolex,2500.0,72,0,FALSE,0,3
Chopard Grand Prix de Monaco Silver Dial Chronograph Automatic Mens Watch,Chopard,5118.99,72,0,FALSE,0,3
Rado Rado True Chronograph Mens Quartz Watch R27814172,Rado,1134.0,38918,46,TRUE,2,10
Concord C1 Big Date Mens Automatic Watch 0320044,Concord,3995.0,479,0,FALSE,0,3
ORIS MENS 43MM STEEL BRACELET & CASE AUTOMATIC GREY DIAL WATCH 73376534158MB,Oris,1274.99,969,32,FALSE,0,1
Omega Seamaster Swiss Automatic Chronometer Blue Wave Dial Watch,Omega,1595.0,97,0,FALSE,0,2
TAG HEUER MENS 42MM STEEL BRACELET & CASE SWISS QUARTZ WATCH CAU1115BA0858,TAG Heuer,1631.7,97,0,FALSE,0,2
New Tag Heuer Aquaracer 500M Automatic Mens Watch WAK2110FT6027,Tag Heuer,2110.0,4703,24,FALSE,0,1
Mens $4000 Tag Heuer Aquaracer Diver Watch Black Diamond Dial Box & Papers,TAG Heuer,1285.0,339,0,FALSE,0,3
MENS ROLEX SUBMARINER DATE 18K YELLOW GOLD & SS WATCH WHITE DIAMOND BLACK 16613,Rolex,7250.0,68,0,FALSE,0,10
TAG HEUER LINK STAINLESS STEEL BLACK DIAMOND DIAL & DIAMOND BEZEL WT111P WATCH,TAG HEUER,1750.0,68,0,FALSE,0,10
ChronoSwiss Opus CH 7523 Automatic Skeleton Stainless Steel Mens Wrist Watch,Chronoswiss,6900.0,92,0,FALSE,0,2
TAG Heuer Aquaracer Chronograph 43MM Blue Dial SS Men Watch CAY111BBA0927 New ,TAG Heuer,1660.0,92,0,FALSE,0,2
Fendi Mens Fendimatic Silver Dial Stainless Steel Automatic Watch F201016000,Fendi,1287.0,92,0,FALSE,0,2
Bvlgari Aluminum Diagono Chronograph Automatic Rubber Strap Mens Watch,Bulgari,1250.0,150,0,FALSE,0,4
Rolex Stainless Steel Midsize Datejust 68240 MOP Diamond Dial & Bezel Quickset,Rolex,4300.0,1121,0,FALSE,0,9
Tag Heuer Aquaracer Black Dial Automatic Mens Watch CAY218AFC6361  New in Box!,Tag Heuer,2600.0,179,0,FALSE,0,0
Longines Conquest Classic Automatic Black Dial Stainless Mens Watch L27864566,Longines,1905.99,8671,39,FALSE,0,4
MENS ROLEX DATEJUST 18k WHITE GOLD SS QUICKSET ROMAN DIAL 1 YEAR WARRANTY ,Rolex,3399.0,261,0,FALSE,0,1
Mens TAG Heuer Carrera Automatic CAR2A10BA0799 Chronograph Watch w Box,Heuer,2995.0,7039,0,FALSE,0,5
Longines Heritage Retrograde White Dial Automatic Mens Watch L47974712,Longines,3089.99,7039,0,FALSE,0,5
Davidoff Velero Chronograph Mens Automatic Watch Stainless Steel Bracelet 45mm,Davidoff,1999.0,278,0,FALSE,0,1
Tudor Rolex Prince Oysterdate 18K White Gold & SS Diamond Vignette Mens Watch,TUDOR,1299.99,43,0,FALSE,0,2
Movado Tungsten Carbide Mens Wrist Watch,Movado,1350.0,25,0,FALSE,0,1
Concord C1 Big Date Mens Automatic Watch 0320044,Concord,3995.0,479,0,FALSE,0,3
Mens Rolex Submariner Stainless Steel Watch Black Dial & Bezel Date Sub 16610,Rolex,5759.98,479,0,FALSE,0,3
Omega Seamaster Swiss Automatic Chronometer Blue Wave Dial Watch,Omega,1595.0,97,0,FALSE,0,2
TAG HEUER MENS 42MM STEEL BRACELET & CASE SWISS QUARTZ WATCH CAU1115BA0858,TAG Heuer,1631.7,97,0,FALSE,0,2
Rado Mens R27815162 True Black Black Ceramic Bracelet Watch,Rado,1110.99,8671,44,FALSE,0,2
"Rolex Explorer 114270 Steel Caliber 3130 ""K"" 2001 Automatic Black Watch ",Rolex,4150.0,1008,0,FALSE,0,20
MENS ROLEX SUBMARINER DATE 18K YELLOW GOLD & SS WATCH WHITE DIAMOND BLACK 16613,Rolex,7250.0,68,0,FALSE,0,10
TAG HEUER LINK STAINLESS STEEL BLACK DIAMOND DIAL & DIAMOND BEZEL WT111P WATCH,TAG HEUER,1750.0,68,0,FALSE,0,10
ChronoSwiss Opus CH 7523 Automatic Skeleton Stainless Steel Mens Wrist Watch,Chronoswiss,6900.0,92,0,FALSE,0,2
TAG Heuer Aquaracer Chronograph 43MM Blue Dial SS Men Watch CAY111BBA0927 New ,TAG Heuer,1660.0,92,0,FALSE,0,2
TAG Heuer Mens CAU1110FT6024 Formula 1 Black Dial Black Rubber Strap Quartz,TAG Heuer,1090.0,1058,0,TRUE,1,69
Fendi Mens Fendimatic Silver Dial Stainless Steel Automatic Watch F201016000,Fendi,1287.0,1058,0,TRUE,1,69
Bvlgari Aluminum Diagono Chronograph Automatic Rubber Strap Mens Watch,Bulgari,1250.0,150,0,FALSE,0,4
Rolex datejust gents watch blue diamond dial jubilee bracelet SS     WG5004,Rolex,3588.0,14431,0,FALSE,0,1
Rolex Stainless Steel Midsize Datejust 68240 MOP Diamond Dial & Bezel Quickset,Rolex,4300.0,1121,0,FALSE,0,9
Tag Heuer Aquaracer Black Dial Automatic Mens Watch CAY218AFC6361  New in Box!,Tag Heuer,2600.0,179,0,FALSE,0,0
Longines Conquest Classic Automatic Black Dial Stainless Mens Watch L27864566,Longines,1905.99,8671,39,FALSE,0,4
MENS ROLEX DATEJUST 18k WHITE GOLD SS QUICKSET ROMAN DIAL 1 YEAR WARRANTY ,Rolex,3399.0,261,0,FALSE,0,1
Mens TAG Heuer Carrera Automatic CAR2A10BA0799 Chronograph Watch w Box,Heuer,2995.0,7039,0,FALSE,0,5
Longines Heritage Retrograde White Dial Automatic Mens Watch L47974712,Longines,3089.99,7039,0,FALSE,0,5
Longines Heritage Column Wheel Chronograph Automatic Mens Watch L27334920,Longines,2086.99,8671,36,FALSE,0,24
MENS ROLEX DATEJUST STAINLESS STEEL SMOOTH BEZEL SILVER DIAL OYSTER BAND 116200,Rolex,4999.99,199,0,FALSE,0,1
New Mens Rolex Datejust 2 II Silver Dial Genuine Diamond Watch 4 Ct,Rolex,11499.99,17519,53,TRUE,1,27
MENS ROLEX YACHTMASTER SOLID 18K YELLOW GOLD BLUE DIAL 16628B 40MM,Rolex,15249.99,199,0,FALSE,0,3
Festina Mens 18K Gold Bracelet White Dial Swiss Quartz Dress Watch,Festina,4964.0,199,0,FALSE,0,3
TAG HEUER  AQUARACER QUARTZ CHRONOGRAPH CAN1010 MENS WATCH DIVER 300M,TAG HEUER,1075.0,199,0,FALSE,0,3
MENS VINTAGE 1969 ROLEX DAYDATE PRESIDENT 18K GOLD WIDE BOY PIE PAN DIAL 1803,Rolex,8999.99,199,0,FALSE,0,19
TAG HEUER CT11110 MENS LINK CHRONOGRAPH BLACK FACE WATCH,TAG Heuer,1200.0,533,0,FALSE,0,11
FREDERIQUE CONSTANT MENS 42MM BLACK LEATHER BAND AUTOMATIC WATCH FC392MS5B6,Frederique Constant,1134.99,969,65,FALSE,0,2
New Mens Rolex Datejust 41mm 126303  Unworn with Box and Papers 18k GoldSteel,Rolex,10583.5,969,65,FALSE,0,2
Vintage LeCoultre 14k yellow solid gold mens watch circa 1955,Jaeger-LeCoultre,1599.0,384,0,FALSE,0,15
Vintage 1937 Authentic Rolex Chronograph Reference 2508 Original Dial men Watch,Rolex,19999.0,384,0,FALSE,0,15
